,0,1,2,3,4,5
0,0.0,0.0,0.0,0.0,0.0,0.0
1,6.042503303530671,21.43451869368228,5.605659064238261,0.0,0.0,-1.925815352921144e-17
2,2.6683309038472927,13.147957819678098,2.689714909059187,0.0,0.0,-4.669144869086863e-18
3,1.699030648213848,9.262828014744631,1.831164275027922,0.0,0.0,-2.276841001671411e-18
4,1.2718459268834317,7.206685541857506,1.4178042810068454,0.0,0.0,-1.4707411590392654e-18
5,1.0287388035279557,5.943549408555594,1.1658993443240344,0.0,0.0,-1.0955723034145223e-18
6,0.868556434654665,5.080102842480924,0.9929515659782097,0.0,0.0,-8.835736581979247e-19
7,0.7533629240599552,4.444484888320058,0.8655617134541944,0.0,0.0,-7.467867820142457e-19
8,0.6657787538618377,3.952694290656353,0.7672947932118456,0.0,0.0,-6.500595744111131e-19
9,0.5966159993419903,3.558969634449092,0.6889827715346646,0.0,0.0,-5.77216648248711e-19
10,0.5404821869896193,3.235901326455416,0.6250353985192029,0.0,0.0,-5.199048141673216e-19
11,0.4939598854944123,2.9657961920007683,0.5718132128877058,0.0,0.0,-4.733755012388565e-19
12,0.454756350582467,2.736572849327926,0.5268272896349017,0.0,0.0,-4.347089306293666e-19
13,0.4212655719330812,2.539628368094522,0.48830988492710564,0.0,0.0,-4.019933970612233e-19
14,0.39232419528072754,2.368637946497521,0.45496734869966377,0.0,0.0,-3.7391333008167795e-19
15,0.36706659283160203,2.2188335590712747,0.4258296833679964,0.0,0.0,-3.495269465719137e-19
16,0.3448343142479054,2.0865469237768637,0.40015469101230366,0.0,0.0,-3.2813842208158816e-19
17,0.325117137722322,1.9689075250960415,0.37736460442223047,0.0,0.0,-3.0922032246154486e-19
18,0.307513378615416,1.8636362792901038,0.3570028979782756,0.0,0.0,-2.923643272027122e-19
19,0.2917024053623924,1.7689006524738105,0.3387040904900892,0.0,0.0,-2.7724869048788326e-19
20,0.27742515224877157,1.6832106017630897,0.32217216675637383,0.0,0.0,-2.636160407403785e-19
21,0.2644700185142784,1.6053423917878344,0.3071648642007824,0.0,0.0,-2.5125780805603664e-19
22,0.25266248280315784,1.5342818900527935,0.2934820393144745,0.0,0.0,-2.40003039133756e-19
23,0.24185733378069005,1.469181744708041,0.2809569269882843,0.0,0.0,-2.297101981552214e-19
24,0.23193277657476624,1.4093286268049738,0.26944948616516307,0.0,0.0,-2.202610491438187e-19
25,0.22278590597245765,1.3541178797624465,0.2588412730506699,0.0,0.0,-2.1155601999192917e-19
26,0.2143291898689745,1.303033693989613,0.2490314481063971,0.0,0.0,-2.0351064074502361e-19
27,0.2064877092045516,1.2556334529318347,0.23993363502616838,0.0,0.0,-1.9605277350750492e-19
28,0.19919697108580692,1.211535263281699,0.2314734272064784,0.0,0.0,-1.8912043419135853e-19
29,0.19240116091234014,1.170407940328691,0.22358639143382275,0.0,0.0,-1.8266006251894498e-19
