,0,1,2,3,4,5
0,0.0,0.0,0.0,0.0,0.0,0.0
1,16.17939005302703,55.94290004735895,14.764305303973408,0.0,0.0,-2.24912925621572e-17
2,5.465460283426866,24.6456426042878,5.610404713449947,0.0,0.0,-4.3633687364637605e-18
3,3.057536739895203,15.066169396850789,3.3193144903856315,0.0,0.0,-1.9368462709780873e-18
4,2.14218046249676,10.942587755022956,2.3897903641607483,0.0,0.0,-1.1466177969470062e-18
5,1.6665120211217888,8.669449017118225,1.8846490270064349,0.0,0.0,-7.722762016445771e-19
6,1.372153213876708,7.219592965577656,1.5631569970666825,0.0,0.0,-5.628890826863376e-19
7,1.1699724526339386,6.204510454603574,1.3385196876843362,0.0,0.0,-4.33787363943013e-19
8,1.0214663852319106,5.44827636245116,1.171734062472827,0.0,0.0,-3.4855500112824513e-19
9,0.9072423209117685,4.860083251763326,1.0425451018578797,0.0,0.0,-2.892458812798029e-19
10,0.8164013536673865,4.3880748273681816,0.9393093576730309,0.0,0.0,-2.461895934034248e-19
11,0.7423018906365105,4.000233385660149,0.854813422825177,0.0,0.0,-2.1382043457023602e-19
12,0.6806407909670544,3.6755644134938694,0.7843264381153036,0.0,0.0,-1.8876322548050845e-19
13,0.628494232822926,3.3996434460619844,0.7246045544777663,0.0,0.0,-1.6888045201748646e-19
14,0.5837991811945671,3.162188335173949,0.6733430111128388,0.0,0.0,-1.5276746084486227e-19
15,0.5450547249006954,2.9556493368429666,0.628856018146593,0.0,0.0,-1.3947116505087296e-19
16,0.5111409133419051,2.774346471772957,0.5898803538258512,0.0,0.0,-1.2832647990031175e-19
17,0.481204059821545,2.613918500808541,0.5554498722430263,0.0,0.0,-1.188576525917848e-19
18,0.4545814766869372,2.470958113696422,0.5248125377344177,0.0,0.0,-1.1071678593229535e-19
19,0.43075056389738337,2.342763023044465,0.49737396044814197,0.0,0.0,-1.0364442113199492e-19
20,0.40929346337011957,2.2271617378758903,0.47265799704435085,0.0,0.0,-9.744360673042479e-20
21,0.389871960551086,2.1223888961212753,0.4502786558593378,0.0,0.0,-9.19624398645163e-20
22,0.37220930724606255,2.0269943332558324,0.4299196775570171,0.0,0.0,-8.708206246347648e-20
23,0.356076825612986,1.9397756305073026,0.41131944156535716,0.0,0.0,-8.270824883697272e-20
24,0.3412838812841328,1.8597273255069517,0.39425963966813243,0.0,0.0,-7.87654063690775e-20
25,0.3276702730361954,1.786002153382168,0.37855666043391534,0.0,0.0,-7.51922281227205e-20
26,0.31510038352170017,1.7178811089469643,0.3640549547249334,0.0,0.0,-7.193849581829613e-20
27,0.30345863191929534,1.6547500672416564,0.3506218693563445,0.0,0.0,-6.896269667998243e-20
28,0.292645901686134,1.5960813418583781,0.3381435827050944,0.0,0.0,-6.623022455157012e-20
29,0.2825767073684867,1.5414190038291093,0.32652187708163016,0.0,0.0,-6.371200617378835e-20
30,0.27317692770425,1.4903670947874892,0.31567155331686975,0.0,0.0,-6.138344076060109e-20
31,0.2643819770136635,1.4425800893421354,0.30551834312662773,0.0,0.0,-5.922357316450926e-20
32,0.25613531896858843,1.397755121078888,0.29599721083263725,0.0,0.0,-5.721444311496267e-20
33,0.24838725012837204,1.3556256029715448,0.2870509622224067,0.0,0.0,-5.5340568539212e-20
34,0.24109389773718273,1.3159559588325418,0.2786290976084121,0.0,0.0,-5.3588531970837246e-20
35,0.23421638897287309,1.2785372464326272,0.27068686047905444,0.0,0.0,-5.1946646930657536e-20
36,0.22772015835208537,1.2431835010844285,0.26318444389230694,0.0,0.0,-5.040468687340888e-20
37,0.22157436719323678,1.2097286650605976,0.25608632491249744,0.0,0.0,-4.89536634721996e-20
38,0.21575141452994848,1.1780239962250882,0.24936070361647786,0.0,0.0,-4.758564410161439e-20
39,0.21022652309073306,1.1479358708717025,0.2429790279896068,0.0,0.0,-4.62936006845129e-20
40,0.20497738723380313,1.1193439125698146,0.236915589751496,0.0,0.0,-4.5071283801485275e-20
41,0.19998387228066558,1.09213939197432,0.23114717905765833,0.0,0.0,-4.3913117277524816e-20
42,0.19522775669986428,1.06622385292534,0.22565278830907817,0.0,0.0,-4.2814109466466816e-20
43,0.19069251018008043,1.0415079283848594,0.220413357111098,0.0,0.0,-4.1769778228609154e-20
44,0.1863631018951922,1.017910316315285,0.215411551863775,0.0,0.0,-4.07760871982467e-20
45,0.18222583427493644,0.9953568908648498,0.21063157461963475,0.0,0.0,-3.982939140725372e-20
46,0.17826819840830188,0.9737799284661008,0.2060589967737102,0.0,0.0,-3.8926390699968375e-20
47,0.17447874786473125,0.9531174318910569,0.20168061390253259,0.0,0.0,-3.8064089666424165e-20
48,0.17084698825298433,0.9333125381057961,0.1974843186801336,0.0,0.0,-3.723976305307522e-20
49,0.16736328027422873,0.9143129980571727,0.19345898929865457,0.0,0.0,-3.645092579580099e-20
50,0.164018754384158,0.8960707184060391,0.18959439123113106,0.0,0.0,-3.569530696922046e-20
51,0.16080523547407136,0.878541356773993,0.18588109051192547,0.0,0.0,-3.497082706694706e-20
52,0.15771517622498835,0.8616839633569737,0.18231037698992497,0.0,0.0,-3.427557812535951e-20
53,0.15474159799162715,0.8454606628288444,0.17887419624195208,0.0,0.0,-3.360780628332342e-20
54,0.15187803824210297,0.8298363713511165,0.17556508902759269,0.0,0.0,-3.296589643579529e-20
55,0.14911850372062188,0.8147785442530772,0.17237613732880966,0.0,0.0,-3.2348358693089033e-20
56,0.14645742861917457,0.800256950575419,0.1693009161538976,0.0,0.0,-3.1753816402095014e-20
57,0.14388963714425268,0.7862434712008203,0.16633345040010988,0.0,0.0,-3.118099552268074e-20
58,0.14141030994914391,0.7727119177436148,0.16346817616629286,0.0,0.0,-3.062871518323111e-20
59,0.1390149539740077,0.7596378697514068,0.16069990598913764,0.0,0.0,-3.009587926498295e-20
60,0.1366993752968716,0.7469985280955916,0.15802379754662263,0.0,0.0,-2.958146888639394e-20
61,0.13445965465063364,0.7347725827042826,0.15543532543190006,0.0,0.0,-2.9084535676821527e-20
62,0.13229212530558837,0.7229400930279021,0.15293025565191543,0.0,0.0,-2.860419574425048e-20
63,0.13019335305508128,0.7114823798307794,0.15050462254883,0.0,0.0,-2.813962425461478e-20
64,0.12816011807463856,0.7003819270768978,0.14815470787994,0.0,0.0,-2.769005055136703e-20
65,0.12618939845313998,0.6896222928286052,0.14587702182423748,0.0,0.0,-2.725475375331613e-20
66,0.1242783552189749,0.6791880282074185,0.14366828571177626,0.0,0.0,-2.6833058776724415e-20
67,0.1224243187052304,0.6690646035789282,0.1415254162962873,0.0,0.0,-2.642433273460236e-20
68,0.12062477611627938,0.659238341221874,0.13944551141255376,0.0,0.0,-2.602798167195114e-20
69,0.11887736017406449,0.6496963538267684,0.13742583687838703,0.0,0.0,-2.564344760082594e-20
70,0.11717983873626855,0.6404264882438828,0.13546381451702516,0.0,0.0,-2.5270205803509745e-20
71,0.11553010529068318,0.6314172739654421,0.13355701118973046,0.0,0.0,-2.4907762375785128e-20
72,0.11392617024071158,0.622657875883833,0.13170312874058268,0.0,0.0,-2.4555651985684923e-20
73,0.11236615290624302,0.6141380509175912,0.1298999947661823,0.0,0.0,-2.4213435825907725e-20
74,0.11084827417232113,0.6058481081408716,0.12814555413238854,0.0,0.0,-2.3880699740576234e-20
75,0.10937084972522182,0.5977788720907653,0.12643786116850908,0.0,0.0,-2.355705250920951e-20
76,0.10793228382190799,0.5899216489609684,0.12477507247666715,0.0,0.0,-2.3242124272690528e-20
77,0.10653106354443163,0.5822681954204446,0.12315544030052508,0.0,0.0,-2.2935565087627757e-20
78,0.10516575349581579,0.5748106898224228,0.12157730640326157,0.0,0.0,-2.263704359705406e-20
79,0.10383499089834453,0.5675417055927262,0.12003909640975802,0.0,0.0,-2.234624580661944e-20
80,0.10253748105909205,0.5604541866074548,0.11853931457245133,0.0,0.0,-2.2062873956628354e-20
81,0.10127199317099059,0.5535414243887165,0.1170765389243003,0.0,0.0,-2.1786645481216868e-20
82,0.10003735642082419,0.5467970369637594,0.11564941678587766,0.0,0.0,-2.1517292046928957e-20
83,0.09883245637829466,0.5402149492477003,0.11425666059677063,0.0,0.0,-2.1254558663663598e-20
84,0.09765623164275905,0.533789374823319,0.11289704404430861,0.0,0.0,-2.09982028616933e-20
85,0.09650767072644326,0.5275147990032326,0.11156939846516986,0.0,0.0,-2.07479939291098e-20
86,0.09538580915490306,0.5213859630704215,0.11027260949769346,0.0,0.0,-2.0503712204509478e-20
87,0.09428972676727043,0.5153978496025864,0.1090056139647525,0.0,0.0,-2.0265148420364763e-20
88,0.09321854520040895,0.509545668794393,0.10776739696887831,0.0,0.0,-2.0032103092801563e-20
89,0.0921714255425283,0.5038248456993569,0.1065569891829636,0.0,0.0,-1.9804385954057432e-20
90,0.09114756614309046,0.49823100832005063,0.10537346432135875,0.0,0.0,-1.9581815424118345e-20
91,0.09014620056699438,0.49275997648156794,0.10421593677749882,0.0,0.0,-1.9364218118435604e-20
92,0.0891665956820748,0.48740775142881754,0.1030835594154136,0.0,0.0,-1.9151428388854807e-20
93,0.08820804986988758,0.4821705060933188,0.10197552150354809,0.0,0.0,-1.8943287895164462e-20
94,0.08726989135060964,0.4770445759797731,0.10089104678031559,0.0,0.0,-1.873964520492057e-20
95,0.08635147661365157,0.4720264506268745,0.09982939164168414,0.0,0.0,-1.8540355419358e-20
96,0.08545218894628336,0.46711276560058795,0.09878984344191286,0.0,0.0,-1.8345279823435027e-20
97,0.08457143705320347,0.4623002949815686,0.09777171889928134,0.0,0.0,-1.8154285558218744e-20
98,0.0837086537605622,0.4575859443115268,0.09677436259932193,0.0,0.0,-1.7967245313941427e-20
99,0.08286329479847267,0.4529667439661542,0.09579714558866985,0.0,0.0,-1.7784037042216586e-20
100,0.08203483765651903,0.44843984292482825,0.09483946405319374,0.0,0.0,-1.7604543686062885e-20
